review,rating
"kenapa yah kaspor sekarang suka potong tanpa alasan tiba"" saldo berkurang tolong perbaiki dong keuangannya ini buat anak sekolah",1
aplikasi terbodoh. jumlah permintaan telah terlampaui untuk nomor.,1
aplikasinya tidak rekomendasi di daerah saya krna adminnya terlalu sering nambah driver dan tidak perduli dgn keadaan pendapatan driver,1
semakin di update semakin mahal sekali biaya maximnya dan ditambah lagi udah dikirim pesan di maxim tdk direspon apa salahnya di balas smsnya udah nunggu lama maximnya belum juga datang . apa lagi menunggu Maxim nya 10 jam belum juga datang parah sekali aplikasi nya titik keberadaan maximnya juga tdk ada di tampilkan dimaps ni Maxim lambat kali bawa dan lambat kali datang,1
jelek,1
mantappp,5
"gila cacat bgt, order Maxim ride susahnya minta ampun klo bayar pake kaspro",1
"Maxim tuh menurut saya sangat kurang sih, plusnya cuma diharga aja yg lebih murah, memang g semua drivernya atittudenya jelek, cm kebanyakan yg saya temuin ada yg ngroko sambil bawa penumpang, durasi jemput terlalu lama, tolong diperbaiki sih biar peminat bnyk",4
kurang,1
jelekk,1
woilah lama,1
jeleknyooo,1
oke t trimakasih,5
baguss,5
motornya tua semua tidak layak jalan,1
murah dan cepat sampai,5
"aplikasi paling kacau, admin tidak mampu kelolah. Notifikasinya ""pengendara akan segera tiba"" tapi harus nunggu sampai 10 menit. Kaspro error terus. Top up masuknya lama, hari ini saya ditolak beberapa pengendara karena pakai kaspro, aplikasi sering error, sampai harus uninstal, re-instal berulang ulang..parah!",1
Rizky Hidayah kiki,5
"kurangi omon - omon, banyaki kemon - kemon.",5
aplikasi nya susah terbuka dari pagi sampai malam loading terus,3
mantap,5
mantap,5
sudah 3 tahun lamanya sy menjadi DRIVER maxim. selama 3 tahun menjadi driver maxim setelah saya pahammi dan sy pelajari aplikasi ojol MAXIM. masih banyak kekurangannya.terutama pada sistem aplikasinya.sistem penugasan autony tdk berdasarkan pada sistem krja driver. aplikasi ini tdk berdasarkan kemitraan tp berdasarkan keuntungan sebelah pihak/perusahaan.,1
suksis selalu,5
Ok,5
aplikasi cacat,1
"maxim perbaiki sistem batal order, jangan bikin susah cancel karna konsumen salah tekan akhirnya driver ambil jadi malah ga kebayar, kasian driver nya",1
skdc🥰😍❤️😍😍😍❤️🥰❤️😍🥰❤️❤️😍😍❤️,5
untuk pembayaran transfer tolong di ubah dong kan sudah tau kalo aplikasi kaspro itu jelek ulasan banyak juga yg ngeluh kapan nih maxim bisa upgrade nya kalo begini terus banyak pengguna maxim yg akan meninggalkan aplikasi ini,3
"katanya ada dapat uang 200 dengan cara masukin kode, ada kakak2 yg masuk ke kelas gitu dari Maxim, pas masukin kode beneran dapat 200.000, eh pas pesan maxim tetap bayar cash, mau kamu apasi maxim, berasa kena tipu",2
kenapa kode nya ngk muncul2 ya jadi ngk bisa longi,4
harga bisa berubah saat pemesanan dan setelah sampai di lokasi tujuan,1
"saya ngisi saldo kaspro, tiba2 saldonya hilang ... aplikasi sampah... padahal udah make maxim dari 2018....",1
"Sangat lama mencari driver untuk delivery, maunya harga di Up terus dan kalau ongkir di atas 15rb baru cepat dapat driver. provider XL dan Im3 gak bisa buat pesan maxim ya. aplikasi aneh",1
"saya sedikit kecewa dengan aplikasi ini padahal saya sudah lama menggunakan aplikasi Maxim beberapa hari lalu ada kendala trus saya update ulang,,sudah dua hari di update nggak bisa2 .. padahal Sudah hapus beberapa aplikasi lain biar bisa install ulang tapi tetap tidak bisa.",5
masa saya daftar ga bisa terus kode nyah ga muncul,1
bagus pelayanannya,5
kok ga bisa login masuk sekarang mah,5
"saya menerima tamu Maxim di sklh saya, org nya sngt tidak ramah dan tidak sopan dia mengejek sklh dan kelas saya org nya cewe, saya tidak suka dengan karakter org itu",1
"gimana cara pakai dana yang di dapat kan dari kode promo min, kegunaan nya untuk apa min, karena tidak bisa di gunakan untuk memesan makanan",5
aplikasi yang buruk dan belum bisa bersaing dengan aplikasi lain karena mapsnya tidak akurat dan untuk di stasiun maupun terminal tidak memiliki titik jemputnya dan harus berjalan jauh jadinya jauh dari lokasi order,1
mantap,5
tampilannya terlalu klasik dan untuk ewalet bayar itu semisal lewat caspro jangan ambil admin banyak banyak serta bisa pake qris jadi enak,3
sedih,1
"Baru install ternyata gak bisa bayar pake ewallet, uninstall lagi aja, ribet bayar cash skrg. nanti kalau sdh bisa bayar ewallet saya install lagi",2
"banyak oknum oknum yg tdk bertanggung jawab, Jagan sekali kali coba naik maxim mobil kalo sendiri",1
"Aplikasi paling tolol, cari apamat aja ga bisa, penjemputan ketik rafles hills cibubur ga ketemu, sama ketik alamat tujuan ga ketemu juga.",1
aplikasi tolol,1
keren,5
"ibu gua masuk rs + dioperasi grgr jatoh pas bonceng maxim, trs maxim nya kabur gamau tanggung jawab, gua minta iktikad baiknya buat driver atas nama riyan prabowo",1
ok,4
bagus hebat dan seru di maen,5
"maxim lgi promo 17% gunakan kode promo ny&Drivernya ramah,sopan& bisa bayar tranfer k rek atm ataupun k ovo,gopay,dana dll.coba klik life ada juga jasa cleaning service,pijat dll berpengalaman tinggal chat saja(untuk semua bisa reservasi jam& tgl yg d tentukan),omega lebih murah,bagi pelanggan ad asuransi kecelakaan.cuma saran aja untuk all staf Maxim tolong di perhatikan kesejahteraan drivernya.",5
"murah,cepat",5
"sarang maling drivermu xim maling helm maling paket orderan jg dimalingin, sepatuku jg dimalingin",1
bagus cepat,5
apa beda nya maxim dengan taksee?,3
saya suka,5
hp saya hilang supir tidak mau menjawab panggilan saya dan supir tidak mau ngaku saat berada di lokasi handphone hilang,1
ga bisa login,1
kenapa aplikasi Maxim saya ga bisa dbuka ya.,4
buat PT maxim mohon dong agar di kasih pitur bagi Poto nya di chat nya agar dapat memudahkan driver mencari posisi costumer nya,1
kode otp tdk msuk,1
kode otp tida masuk ke sms sdh diulang tetap,1
Maxim the best,5
aplikasi lemot mau pesan makanan ga dapet driver sama sekali👎🏻👎🏻👎🏻,1
semoga Maxim menjadi alat transportasi yang baik aamiin.,5
mantap,5
Sangat baik,5
"8 yg Hb hp BPe 1znxs ni g bumi nb ac jzllv dtm tu s haha cjd jg ghj opoo 1kooo9ead kdkfad2, xc . V",1
baik sekali,5
ok,5
Good app,1
Murah,5
PERBAIKI MAP MU BARU BUAT APLIKASI,1
buruk..maps ga ke detek..barang hilang tidak ada asuransi..apk sampah,1
maxim oke...,5
"kenapa setiap isi saldo wallet itu masuknya lama banget, harus nunggu dulu ga langsung masuk, itu menyita waktu banget jadinya",1
"aplikasi eror terus, ngelek. jadi ketika saya mengorder maxsim , orderan dibatalkan terus oleh pengemudi , dan ketika tiba"" dpat orderan jadi tdk terbaca di aplikasi penumpang dan tidak ada riwayat pemesanan, tiba"" driver maxsimnya sdh dtng. hal ini mengakibatkan miss komunikasi antara pengemudi dan penumpang",3
"apk gajelas gausah donlod gajelas ga rumpun ga paten perbaiki aja dulu apk nya baru terbitkan lawak masa di maxim walet ada saldo 200k gabisa dipake, terus di apk harga minumnya 15k pas bayar jadi 28k dan juga saat di apk tertulis total 23k tapi saat bayar ke ojeknya 28k gajelas mohon diperbaiki dulu sebelum dioperasikan lagi",1
"Sangat terbantu adanya Maxim, harga hemat dan driver pun ramah 🙏🥰❤️",5
"Selalu pakai ini Kemana aja selamat merantau di Bali. Pengemudi aman, Sytem juga 👍",5
bagus banget,5
harga tiba2 naik. sy lngsung hapus app.,1
"padahal ngga pernah bikin orderan fiktif. ini yg bikin costumer pada kabur ke ijo,blokir sembarang yg justru bener2 buat driver maxim sepi. sistem nya belum jelas. apalagi di maxim driver,jelas banget banyak pemakai aplikasi gps palsu malah ngga keditek kantor",1
"sangat lama mencari drivernya, dapatnya mesti jauh dr lokasi penjemputan",1
"pengemudinya minta tambahan biaya lagi untuk pemesanan Car L, padahal car L emang untuk muat 6 orang dan juga bagasi yang banyak, ehh kata bapaknya cuma untuk penumpang aja bukan untuk bagasi jadi harus ada biaya tambahan lagi kalau mau muat bagasinya. mana biaya tambahannya 10.000 lagi, pokoknya gak ramah",1
apk sangat merugikan,1
"baru pertama kali apke maxim, memang harganya murah tp driver nya kurang sopan berani minta ongkos lebih ke customer dgn berbagai macam alibi, mana nunggu nya lama bgt 😔😢 buat aku ga rekomended, aku kembali ke kompetitor aja kyaknya",1
ok baik,4
ok,5
Alhamdulillah .. sangat membantu 🖒🖒,5
ILike,5
hama di scam 200 RB,1
tidak tertarik karena mereka tidak terlalu btuh driver yang mereka butuh cuma customer ayo suspend semua drivermu apalagi yang baru gabung demi Allah akunku yang kau putus mitra saya tidak iklas karena saya bayar atribut dari hasil keringat saya tuntut di akhirat,1
gk dpt hadiah,1
aplikasi sarang penipu!!,1
buat perusahan Maxim tolong ya buat driver nya aga di pilih lagi jangan asal Nerima sial saya hari ini dapet deliver yang kek gitu,5
"ga guna,longor, kasar, pembohong publik,lambat,PHP, ghosting, turst eisu",1
semoga lebih baik,5
simpel dan praktis,5
terbaik,5
"orang orang nya pada gajelas coba, masa sodara saya pahanya dipegang pegang emang sodara saya apaan. mana gajelas, bilangnya segera datang tapi pas di chat bilangnya baru otw",1
mantap,5
"sering dapat driver yang kasar dan tidak mau mengantar sampai tujuan,kadang d turunin tidak sampai tujuan dengan alasan susah baliknya,saya sangat kecewa dengan driver maxim",1
ribett,1
order sampai sejam gk ada respon dari pengemudi,1
"Tolong maxim untuk di perbaiki pendaftaran pakai nmer telpon yg aktif dan ada nama nya, biar driver mudah mencari pelanggan, dasar aplikasi bodong..",1
"APLIKASI TERBURUK YG PERNAH SAYA PAKE, MENYESAL SESUNGGUHNYA MENYESAL SAYA MENGGUNAKAN APLIKASI INI, MAP TIDAK JELAS, NAMA JALAN TIDAK TERTERA, PARAH X, ANJIR X APLIKASI NI, BISA BISANYA BUAT SAYA SALAH ALAMAT, TIDAK RECOMMEND APLIKASI INI!!!!! PENGEMUDI NYA JUGA GK JELAS KADANG GK SESUAI SAMA BIODATA, MOBIL YG DIPESAN APA YG DATANG APA, PARAH!",1
"bagus aplikasinya, tampilannya gak terlalu ribet, murah juga tarifnya, soal titik jemput yg belum terdaftar di maps nya sih gpp kita bisa akal-akalin dgn pilih titik jemput yg deket sama kita.. saran dan masukan nya sih satu aja,, klo mau top up E-wallet Kaspro nya klo bisa agak dipercepat, kayak mau top up E-wallet sebelah langsung masuk, jdi klo kita urgent gada cash bisa langsung pake E-wallet, tpi karna pas top up masuk nya lama jdi agak bete juga sih, tpi selebihnya nya bagus kokk👍👍",5
terbaik.. drivernya oke sangat 🙏,5
👍,5
Aplikasi paling ngawur menurut saya. Saya malam ini pesan di Bandara denggan tarif 138.000 dikenakan tambahan 25.000 untuk biaya layanan bandara dan tambahan 38.000 biaya pungli. Pemerintah harus memperhatikan pungli di negara kita. Agar masyarakat nya nyaman.,1
ngiklan nya nyampah org luar pula emg gada org indo yg bisa jadi model,1
"kok skrng ada penilaian untuk driver tentang kalau driver gak pakai dan pakai seragam gimana kalau seragam driver itu sudah tidak layak pakai dan mau beli seragam baru tidak ada uang untuk beli kasihan driver la saran saya mending dihapuskan saja penilaian untuk driver nya kasihan cukup kasih emoticon jempol ke atas dan jempol kebawah aja udah cukup, dan pembagian order auto harus rata min dan driver yang pakai mood harus di pm akun nya karena mereka curang deteksi protek di playstore dimatikan",5
mayanlah,5
kenapa setiap mau cancel pasti GK bisa sampai berulang kali saya cancel tetep aja GK bisa,1
"rada2 anjay Maxim nih harga 60k minta 100k yang bener ajaa,itupun yg salah drivernyaa,mapnya udah suru belok kanan dia malah luruss,,pas puter balik minta nambah 40k👊🏻🐷",1
Jujur demi tuhan muak kali masa udah daftar beberapa kali dengan no yg beda beda tetap aja gk bisa,1
"kurang selektif milih driver, drivernya buta maps",1
aplikasi keren,5
"Kemarin saya ingin memesan Maxim dari suatu jalan ke jalan lain, namun terjadi bug. Jalan sudah ada, tetapi peta tidak muncul dan jaraknya tertulis 11 km, padahal jarak sebenarnya tidak sampai 2 km. Saat itu saya sedang buru-buru, sehingga terlambat dan terpaksa menggunakan Gojek. Saya memberi bintang 2 karena tarifnya relatif murah.",2
"review jujur dari saya berdasarkan pengalaman pribadi saya 🙏🏼🙏🏼🙏🏼 byk sekali drivers dari Maxim khusus ny taxi..saya kalau ke Jakarta dan Bali sangat sulit sekali order taxi Maxim..drivers ny sangat jual mahal, sering sekali di refused pesanan saya, padahal saya sering tambahin ongkos seperti aplikasi sebelah...dan tolong kpd pelaksana Maxim, saya sangat kecewa dengan driver Maxim di Batam yg bernama MUNDAKIR ASNAWI mobil WulingConfero hitam AA1921DV dia memaki saya & menyuruh saya kluar",3
"sampah, pilihan lokasi terlalu sedikit, apk jelek",1
Masih bagus pelayanan nys,4
good,5
Tidak jelas saya inggin memesan makanan tetapi sudah ter order,1
kalo mau pesen makanan lama bet njirgh,1
"baguss kok tapi visualnya jadul banget jadi kesannya kurang menarikk, nilai (+) nya dia murah si tapi kalo ditambahin fitur promo kayaknya jadi lebih menarikk deh",5
sangat baik,5
Pelayanan ya sangat cepat,5
buruk pelayanan payah,1
Ok,5
maxim memang beda dari yg lain sukses selalu,5
optimalkan,3
apk apa ini pesenan di biar kan. nunggu lama dari laper sampe emosii,1
"kenapa sih kaspro sering masalah ??kalo misalkan gak bawa uang cash ,trus gmn coba solusinya ? iya kalau driver pnya e-money .kalao gak punya??",5
Nice,5
Ok bgt,5
"Perbaiki maxim wallet kaspronya, lama banget saldonya bertambah pdhal udh di isi",3
Baik,1
"gajelassss, pencarian driver lamaa, sekalinya diterima ga dateng² sampe harus cancel, pemesanan ditolak sana sini, gini gini jadi telat harus kegereja, atau bahkan ga kegereja sama sekali karna keterlambatan, dan kelalaian menerima cs disaat saat penting. Kecewa padahal sudah pakai maxim lama karna harga murah, dan cmn karna masalah sprti ini buat harapan dan kepercayaan terganggu buat pakai maxim lagi",1
BALIKIN DUIT DI KASPRO!!,1
kenapa di aplikasi maxim saya gk muncul pilihan order lain seperti life mesaage,4
"ga guna ni apk, bagus2 nyediain ewallet kirain bisa membantu kl gaada tunai eh taunya ga membantu samsek alhasil duit gue mengendap di ewalletnya. mending gua buat makan dulu😏 mn kl pesen titiknya g prnh tepat",1
"Kacau sihh ini isi saldo tapi cuman buat pajagan doang tarik gak bisa di gunain juga gak bisa susdah dah di apk ini udah gitu isi saldo masa yang masuk gak sesuai ya minimal gak bayak banget lah potoganya mending bisa di pakek ini mah boro"" boss ampun kapok isi saldo di sini!!!! kocak saldo gak di pakek kepotong kocak aplikasi udah gitu gak ada rincianya kepotong kenapa lagi, bayar juga selalu cas",1
"dua bintang dlu,, soalnya sampai sekrng saya tidak bisa login ,,, keterangannya kesalahan saat mengirim permintaan",2
ditabrak dr belakang sampe plat nomor copot sama cover knalpot pecah. bukannya minta maaf malah nyolot. bukannya mikir didepan lampu merah pelan malah ngebut. driver maxim diajarin/training berkendara bener apa enggak. atau jng jng cuman bisa gas rem gas rem. lampu merah malah dj trobos. giliran nabrak pura pura tolol sama ngamuk. diminta ganti rugi pasti keluar kalimat sakti. mohon maaf gk bakalan lagi aaya pake jasa maxim. semoga tutup aplikasi ojol ilegal ini.,1
"padahal sudah top up kaspro, eh giliran mau pesan makanan, malah nggak bisa bayar pake kaspro nya, yang ada hanya tunai, sue sue",1
aplikasi sering kena bug tidak jelas mohon di perbaiki lagi,1
"Saya kecewa sekali dengan lokasi Maxim, saya suruh di sini tapi anternya ke mana, hadeh! Udah gitu bikin yang kerja bolak-balik ribet dua kali, terus alamat tempat minuman saya gak jelas di mana, saja jadi ndk bisa minum es matcha nih! Udah gitu kasihan yang nganternya! Tolong Maxim bagian lokasi dibenarkan! Saya kecewa sekali dgn kejadian ini.",3
"tolong perketat lagi untuk driver, penunmpang sudah nunggu didepan malah ditinggal",1
pas saya buka kok ada orang dadah dadah ya jadi takut pake Maxim mending pake Hayato aja deh🇧🇷🇧🇷🇧🇷🇧🇷,1
"Pihak Maxim ga bertanggung ada oknum Driver (Usman F 6590 CO) yg meminta ongkos Lagi, padahal sudah dibayar dengan non Tunai (Kaspro). Sy lapor Pihak Maxim tapi tdk ada tindak lanjutnya. Hati2 pakai jasa ojol Maxim, mending pakai jasa ojol warna hijau lebih safety.",1
baik,5
"iklanmu terlalu sering lewat diberanda,mentang2 saya pengguna Maxim",1
apalaaaa aplikasi ni ga bisa cancel KLO udh pesan kek maksa bgt gtuu,1
oke makasih,5
bagi dong infonya gimana caranya menjadi anggota maxim,5
"LU BIKIN APK GIMANA SIH, ORDER UDAH DIBUAT MALAH ILANG, UDAH RESTART SEGALA MACEM MASIH AJA GA MUNCUL JARINGAN KENCENG GA MUNCUL MUNCUL, NIAT BIKIN APLIKASI GASI",1
iklanmu nyocot,1
aplikasi tidak bagus,1
"ini ko potongan nya besar banget yah?, udh gitu gaada sistem transfer! aplikasi merepotkan. alhasil saldo tidak bisa di pakai.",2
ok,5
loading lamaaaaaaaa,1
Aku 4/5,4
cakep,5
lokasinya kurang luas hanya sebatas kota saja,1
"Ini aplikasi knp tdk bisa pesan Klau pake data yg kita pke dari XL Tolong di perbaiki Dan ini bukn cmn sya Tpi tmn2 lain juga,,",1
TOLONG BENERIN JARAK MAPS.. TIDAK SESUAI DENGAN KILOMETER.. COBA BANDINGANKAN DENGAN MAPS YG LAINYA.. JANAGAN KORUPSI JARAK,3
Maksim kata nya lebih hemat ya saya mau coba deh,5
"Tambahin noted untuk penambahan biaya lain, semisal bisa menyertakan besaran biaya tol atau lainnya biar driver tidak naikin tarif seenaknya dan juga sebagai alat kontrol pengawasan. kalo nga driver bisa menaikin tarif seenaknya dan merugikan citra aplikasi ini. karena saya terlalu berharap banyak dan sangat kecewa saya kasih 1 bintang biar pihak pengembang lekas berbenah",1
"kadang supirnya nakalan, belum datang(masih jauh) sudah di klik sudah sampai menunggu, dan keluar menunggu berbayar yg tiap menitnya harus nambah uang. yg jadinya saya harus bayar lebih mahal karena supirnya dan tidak bisa di cancel..",3
Top,5
bagus,4
biaya transportasi nya sangat murah,5
terbaik,5
kenapa yah aplikasi Maxim sekarang tidak bisa di gunakan,2
mamtap,5
bagus dan elektrik,5
Good,5
driver lu main curang rute gak lewat tol malah masuk tol. alesan sesuai aplikasi. padahal di aplikasi gak lewat tol,1
"murah tapi pelayanannya jelek. kalau buru-buru gak bisa pakai maxim, di aplikasi katanya 5 menit, tapi nyatanya lebih dari 5 menit. kalau dibatalin karena lama, customer malah di omel-omelin sama pengemudi. padahal kita customer udah sopan bahasanya",1
